kind,lang,source_token,source_query_text,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
relation,eu,musicalBand,musical Band,Musika taldea.,Banda musikala,Band musikala,0.9,0.5,0.0,0.0,0,0,0,Banda musikala,Banda musikala,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7469234466552734,0.9009853601455688,,madlad,eu,ms,en,BandaMusikala
relation,eu,nationality,nationality,nazionalitatea,nazionalitatea,nazionalitatea,0.9,1.0,1.0,1.0,1,1,1,nazionalitatea,nazionalitatea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7946527004241943,0.7946527004241943,0.7946527004241943,nllb,it,it,it,Nazionalitatea
relation,eu,nativeName,native Name,Izenburua,Jatorrizko izena,jatorrizko izena,0.9,0.4,0.4,1.0,0,0,1,jatorrizko izena,jatorrizko izena,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5105651617050171,0.6328437328338623,0.7265008687973022,salamandra,eu,eu,eu,JatorrizkoIzena
relation,eu,nearestCity,nearest City,Hurbilen dagoen hiria.,hurbilen dagoen hiria,Hiririk hurbilena,0.9,0.9767,0.4615,0.4737,1,0,0,hurbilen dagoen hiria,hurbilen dagoen hiria,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6253323554992676,0.878426730632782,0.8506863117218018,madlad,eu,eu,it,HurbilenDagoenHiria
relation,eu,neighboringMunicipality,neighboring Municipality,Auzoko Udala,auzoko udalerria,Udalerri mugakidea,0.9,0.8571,0.0,0.0,0,0,0,auzoko udalerria,auzoko udalerria,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.576458215713501,0.7084212303161621,,madlad,da,da,en,AuzokoUdalerria
relation,eu,netIncome,net Income,Diru-sarrerak,diru-sarrera garbia,net Income,0.9,0.0,0.0,0.0,0,0,0,diru-sarrera garbia,diru-sarrera garbia,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,0.5603979229927063,,madlad,en,es,en,Diru-sarreraGarbia
relation,eu,nickname,nickname,ezizena,ezizena,nickname,0.9,1.0,0.4,0.4,1,0,0,ezizena,ezizena,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.4861506819725036,0.4861506819725036,1.0000001192092896,nllb,de,de,sv,Ezizena
relation,eu,notableWork,notable Work,lan nabarmena,Lan nabarmena,Lan nabarmena,0.9,1.0,1.0,1.0,1,1,1,lan nabarmena,lan nabarmena,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7301892638206482,0.7264266014099121,0.7264266014099121,nllb,id,id,id,LanNabarmena
relation,eu,numberOfDoctoralStudents,number Of Doctoral Students,Doktoretza ikasleen kopurua,Doktorego ikasleen kopurua,Doktoregoko ikasleen kopurua,0.9,0.9057,0.8727,0.963,1,0,1,Doktoregoko ikasleen kopurua,Doktoregoko ikasleen kopurua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.917893409729004,0.8913793563842773,0.9196532368659972,salamandra,eu,eu,eu,DoktoregokoIkasleenKopurua
relation,eu,numberOfEmployees,number Of Employees,Langile kopurua,Enplegatu kopurua,langile kopurua,0.9,0.0,1.0,0.0,0,1,0,langile kopurua,langile kopurua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.9081369638442992,,0.9100391864776612,salamandra,rw,en,rw,LangileKopurua
relation,eu,numberOfLocations,number Of Locations,Kokapen kopurua,Kokaleku kopurua,Leku-kopurua,0.9,0.0,0.5926,0.0,0,0,0,Kokapen kopurua,Kokapen kopurua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6686708331108093,,0.5470067262649536,nllb,eu,en,eu,KokapenKopurua
relation,eu,numberOfMembers,number Of Members,Diputatuen kopurua,Kideen kopurua,Kide-kopurua,0.9,0.6875,0.6,0.8462,0,0,0,Diputatuen kopurua,Diputatuen kopurua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7907519340515137,0.6900787353515625,0.5447901487350464,nllb,eu,eu,eu,DiputatuenKopurua
relation,eu,numberOfPages,number Of Pages,Orrialde kopurua,Orrialde kopurua,Orrialde kopurua,0.9,1.0,1.0,1.0,1,1,1,Orrialde kopurua,Orrialde kopurua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6908372044563293,0.6908372044563293,0.6908372044563293,nllb,eu,eu,eu,OrrialdeKopurua
relation,eu,numberOfPostgraduateStudents,number Of Postgraduate Students,Graduondoko ikasleen kopurua,Graduondoko Ikasleen kopurua,Graduondoko ikasleen kopurua,0.9,1.0,1.0,1.0,1,1,1,Graduondoko ikasleen kopurua,Graduondoko ikasleen kopurua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8655296564102173,0.8374988436698914,0.8655296564102173,nllb,eu,eu,eu,GraduondokoIkasleenKopurua
relation,eu,numberOfRooms,number Of Rooms,Gela kopurua,Gela kopurua,logelen kopurua,0.9,1.0,0.8148,0.8148,1,0,0,Gela kopurua,Gela kopurua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6878268122673035,0.6878268122673035,0.7271552085876465,nllb,eu,eu,tr,GelaKopurua
relation,eu,numberOfStudents,number Of Students,Ikasleen kopurua,Ikasleen kopurua,Ikasle kopurua,0.9,1.0,0.9333,0.9333,1,1,1,Ikasleen kopurua,Ikasleen kopurua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.9106804132461548,0.9106804132461548,0.9035636186599731,nllb,eu,eu,tr,IkasleenKopurua
relation,eu,numberOfUndergraduateStudents,number Of Undergraduate Students,Graduondoko ikasleen kopurua,Graduko Ikasleen kopurua,Gradu aurreko ikasleen kopurua,0.9,0.9231,0.8276,0.8889,1,0,0,Graduondoko ikasleen kopurua,Graduondoko ikasleen kopurua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8216404914855957,0.8072437644004822,0.8037861585617065,nllb,eu,eu,eu,GraduondokoIkasleenKopurua
relation,eu,numberOfVotesAttained,number Of Votes Attained,lortutako boto kopurua,lortutako botoen kopurua,lortutako boto-kopurua,0.9,0.0,0.0,0.913,0,0,1,lortutako botoen kopurua,lortutako botoen kopurua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,0.8365731239318848,0.7330673933029175,madlad,en,eu,eu,LortutakoBotoenKopurua
relation,eu,occupation,occupation,lanbidea,lanbidea,okupazioa,0.9,0.0,0.0,0.0,0,0,0,okupazioa,okupazioa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,,0.6933688521385193,salamandra,en,en,it,Okupazioa
relation,eu,oclcNumber,oclc Number,Zenbakia:,OCLC zenbakia,oclc Number,0.9,0.7273,0.0,0.0,0,0,0,OCLC zenbakia,OCLC zenbakia,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.4764792025089264,0.75629723072052,,madlad,eu,eu,en,OCLCZenbakia
relation,eu,office,office,Bulegoa,bulegoa,bulego,0.9,0.0,0.0,0.0,0,0,0,Bulegoa,Bulegoa,mt_vote,2026-03-05T14:10:30,,,,,en,en,en,Bulegoa
relation,eu,officialLanguage,official Language,Hizkuntza ofiziala,Hizkuntza ofiziala,Hizkuntza ofiziala,0.9,1.0,1.0,1.0,1,1,1,Hizkuntza ofiziala,Hizkuntza ofiziala,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8188748955726624,0.8188748955726624,0.8188748955726624,nllb,eu,eu,eu,HizkuntzaOfiziala
relation,eu,officialSchoolColour,official School Colour,Ikastetxearen kolore ofiziala,Eskolako kolore ofiziala,eskolaren kolore ofiziala,0.9,0.6792,0.7778,0.898,0,0,0,eskolaren kolore ofiziala,eskolaren kolore ofiziala,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8706437349319458,0.8768422603607178,0.8901400566101074,salamandra,eu,it,eu,EskolarenKoloreOfiziala
relation,eu,operatingIncome,operating Income,Funtzionamenduaren irabaziak,Eragiketaren diru-sarrerak,erabilera-errenta,0.9,0.4074,0.3111,0.4651,0,0,0,Funtzionamenduaren irabaziak,Funtzionamenduaren irabaziak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6099892854690552,0.6034412384033203,0.6009565591812134,nllb,eu,eu,eu,FuntzionamenduarenIrabaziak
relation,eu,operatingOrganisation,operating Organisation,Antolakuntza eragilea,Erakunde eragilea,Erakunde eragilea,0.9,0.6842,0.6842,1.0,0,0,1,Erakunde eragilea,Erakunde eragilea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6129441261291504,0.5952366590499878,0.5952366590499878,madlad,eu,eu,eu,ErakundeEragilea
relation,eu,operator,operator,eragilea,eragilea,operadore,0.9,0.0,0.0,0.0,0,0,0,operadore,operadore,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,,0.8398553133010864,salamandra,en,en,pt,Operadore
relation,eu,orbitalPeriod,orbital Period,Orbitalen iraupena,Periodo orbitala,periodo orbitala,0.9,0.4706,0.4706,1.0,0,0,1,Periodo orbitala,Periodo orbitala,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7257311344146729,0.9405605792999268,0.9327201247215272,madlad,eu,pt,pt,PeriodoOrbitala
relation,eu,order,order,ordena,ordena,order,0.9,1.0,0.0,0.0,1,0,0,ordena,ordena,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7732303738594055,0.7732303738594055,,nllb,de,de,en,Ordena
relation,eu,origin,origin,jatorria,jatorria,jatorria,0.9,0.0,0.0,0.0,0,0,0,jatorria,jatorria,mt_vote,2026-03-05T14:10:33,,,,,en,en,en,Jatorria
relation,eu,outlookRanking,outlook Ranking,Ikuspegiak sailkapena,Outlook- en sailkapena,outlook Ranking,0.9,0.0,0.0,0.0,0,0,0,Outlook- en sailkapena,Outlook- en sailkapena,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,0.7197927236557007,,madlad,en,no,en,Outlook-EnSailkapena
relation,eu,owner,owner,Jabea.,owner,jabea,0.9,0.0,0.0,0.0,0,0,0,Jabea.,Jabea.,mt_vote,2026-03-05T14:10:34,,,,,en,en,en,Jabea.
relation,eu,owningOrganisation,owning Organisation,Erakundearen jabea.,jabetza duen erakundea,Jabe den erakundea,0.9,0.439,0.4865,0.9,0,0,1,jabetza duen erakundea,jabetza duen erakundea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6552780866622925,0.7292747497558594,0.6788569688796997,madlad,eu,eu,eu,JabetzaDuenErakundea
relation,eu,parentCompany,parent Company,Enpresa nagusia,Enpresa gurasoa,enpresa nagusia,0.9,0.8,1.0,0.7333,0,1,0,enpresa nagusia,enpresa nagusia,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7457677721977234,0.6918448209762573,0.7522730827331543,salamandra,es,es,es,EnpresaNagusia
relation,eu,part,part,zati bat,zatia,part,0.9,0.0,0.0,0.0,0,0,0,zati bat,zati bat,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7292088270187378,,,nllb,it,en,en,ZatiBat
relation,eu,partialFailures,partial Failures,Hutsune partzialak,Hutsegite partzialak,Hutsegite partzialak,0.9,0.8421,0.8421,1.0,0,0,1,Hutsegite partzialak,Hutsegite partzialak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5950548648834229,0.6376854777336121,0.6376854777336121,madlad,eu,eu,eu,HutsegitePartzialak
relation,eu,partsType,parts Type,piezak mota,zati mota,Partes Mota,0.9,0.7,0.6364,0.7,0,0,0,Partes Mota,Partes Mota,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6002697348594666,0.5430831909179688,0.7146304845809937,salamandra,eu,it,de,PartesMota
relation,eu,party,party,Festa bat.,festa,party,0.9,0.0,0.0,0.0,0,0,0,Festa bat.,Festa bat.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.744329571723938,,,nllb,eu,en,en,FestaBat.
relation,eu,patronSaint,patron Saint,Santu babeslea.,patroi santua,patroi santua,0.9,0.0,0.0,1.0,0,0,1,patroi santua,patroi santua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,0.8047882318496704,0.8047882318496704,madlad,en,fr,fr,PatroiSantua
relation,eu,percentageOfAreaWater,percentage Of Area Water,Ur-azaleraren ehunekoa,Areako uraren ehunekoa,Ur-azaleraren ehunekoa,0.9,0.6818,1.0,0.7273,0,1,0,Ur-azaleraren ehunekoa,Ur-azaleraren ehunekoa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.527262806892395,0.6741815805435181,0.527262806892395,nllb,eu,eu,eu,Ur-azalerarenEhunekoa
relation,eu,periapsis,periapsis,Periapsia,periapsis,periapsia,0.9,0.0,0.0,0.0,0,0,0,Periapsia,Periapsia,mt_vote,2026-03-05T14:10:36,,,,,en,en,en,Periapsia
relation,eu,place,place,leku bat,lekua,leku,0.9,0.0,0.0,0.0,0,0,0,leku bat,leku bat,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6583654880523682,,,nllb,eu,en,en,LekuBat
relation,eu,playerNumber,player Number,Jokalari kopurua.,Jokalariaren zenbakia,jokalariaren zenbakia,0.9,0.5789,0.5789,1.0,0,0,1,jokalariaren zenbakia,jokalariaren zenbakia,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6248826384544373,0.548446536064148,0.7342631816864014,salamandra,eu,eu,eu,JokalariarenZenbakia
relation,eu,populationDensity,population Density,Biztanle-dentsitatea,biztanleria-dentsitatea,biztanleriaren dentsitatea,0.9,0.9302,0.8261,0.898,1,0,0,biztanleria-dentsitatea,biztanleria-dentsitatea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5010992288589478,0.6485370397567749,0.7122214436531067,madlad,eu,eu,eu,Biztanleria-dentsitatea
relation,eu,populationMetro,population Metro,biztanleria Metro,populazioa Metroa,populazioa Metro,0.9,0.4706,0.4848,0.9697,0,0,1,populazioa Metro,populazioa Metro,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8553078770637512,0.9222711324691772,0.9284427165985109,salamandra,tr,eu,eu,PopulazioaMetro
relation,eu,populationMetroDensity,population Metro Density,biztanleria Dentsitate metropolitanoa,biztanleria Metro Dentsitatea,biztanleriaren metro-dentsitatea,0.9,0.697,0.6667,0.918,0,0,1,biztanleriaren metro-dentsitatea,biztanleriaren metro-dentsitatea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7783411741256714,0.7622371912002563,0.8011813163757324,salamandra,eu,eu,eu,BiztanleriarenMetro-dentsitatea
relation,eu,populationTotal,population Total,Biztanleriaren kopurua,biztanleria guztira,populazioa Guztira,0.9,0.6341,0.25,0.5405,0,0,0,populazioa Guztira,populazioa Guztira,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7119561433792114,0.7051905989646912,0.7576954960823059,salamandra,eu,eu,eu,PopulazioaGuztira
relation,eu,position,position,posizioa,posizioa,posizioa,0.9,1.0,1.0,1.0,1,1,1,posizioa,posizioa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8457539081573486,0.8457539081573486,0.8457539081573486,nllb,it,it,it,Posizioa
relation,eu,postalCode,postal Code,Posta-kodea,Posta-kodea,posta-kodea,0.9,1.0,1.0,1.0,1,1,1,Posta-kodea,Posta-kodea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8240691423416138,0.8240691423416138,0.6716257929801941,nllb,mt,mt,mt,Posta-kodea
relation,eu,powerType,power Type,potentzia mota,potentzia mota,potentzia Mota,0.9,1.0,1.0,1.0,1,1,1,potentzia mota,potentzia mota,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.695072591304779,0.695072591304779,0.6279332637786865,nllb,eu,eu,eu,PotentziaMota
relation,eu,precededBy,preceded By,Aurrekoa:,aurrekoa:,aurretik By,0.9,0.0,0.0,0.0,0,0,0,aurretik By,aurretik By,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,,0.8071342706680298,salamandra,en,en,de,AurretikBy
relation,eu,predecessor,predecessor,aurrekoa,aurrekoa,aurrekari,0.9,0.0,0.0,0.0,0,0,0,aurrekoa,aurrekoa,mt_vote,2026-03-05T14:10:40,,,,,en,en,en,Aurrekoa
relation,eu,president,president,Lehendakaria.,presidentea,presidente,0.9,0.0,0.0,0.0,0,0,0,Lehendakaria.,Lehendakaria.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6846420764923096,,,nllb,eu,en,en,Lehendakaria.
relation,eu,producer,producer,ekoizlea,ekoizlea,ekoizlea,0.9,1.0,1.0,1.0,1,1,1,ekoizlea,ekoizlea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5731299519538879,0.5731299519538879,0.5731299519538879,nllb,tr,tr,tr,Ekoizlea
relation,eu,product,product,Produktua,produktua,produktua,0.9,0.0,0.0,0.0,0,0,0,Produktua,Produktua,mt_vote,2026-03-05T14:10:41,,,,,en,en,en,Produktua
relation,eu,productionEndYear,production End Year,ekoizpena Urteko amaiera,ekoizpenaren amaiera-urtea,produkzioa Amaiera Urtea,0.9,0.76,0.4583,0.64,0,0,0,ekoizpena Urteko amaiera,ekoizpena Urteko amaiera,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8688158988952637,0.7631293535232544,0.7983739376068115,nllb,eu,eu,eu,EkoizpenaUrtekoAmaiera
relation,eu,productionStartYear,production Start Year,ekoizpena hasiera urtea,ekoizpenaren hasierako urtea,produkzioaren hasiera-urtea,0.9,0.902,0.68,0.6909,1,0,0,ekoizpenaren hasierako urtea,ekoizpenaren hasierako urtea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.793063759803772,0.8116553425788879,0.7253402471542358,madlad,eu,eu,eu,EkoizpenarenHasierakoUrtea
relation,eu,profession,profession,Lanbidea,lanbidea,profesioa,0.9,0.0,0.0,0.0,0,0,0,Lanbidea,Lanbidea,mt_vote,2026-03-05T14:10:42,,,,,en,en,en,Lanbidea
relation,eu,professionalField,professional Field,Arlo profesionala,lanbide-eremua,eremu profesionala,0.9,0.129,0.8,0.375,0,0,0,eremu profesionala,eremu profesionala,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7551007866859436,0.5607752799987793,0.7954666018486023,salamandra,es,pt,pt,EremuProfesionala
relation,eu,protein,protein,Proteinak,proteina,proteina,0.9,0.9412,0.9412,1.0,1,1,1,Proteinak,Proteinak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8536444306373596,0.8451963663101196,0.8451963663101196,nllb,de,de,de,Proteinak
relation,eu,publisher,publisher,argitaletxea,argitaratzailea,publisher,0.9,0.0,0.0,0.0,0,0,0,argitaratzailea,argitaratzailea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,0.6586087346076965,,madlad,en,eu,en,Argitaratzailea
relation,eu,recordLabel,record Label,Etiketa erregistroa,erregistroaren etiketa,record Label,0.9,0.5366,0.0,0.0,0,0,0,Etiketa erregistroa,Etiketa erregistroa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7561675906181335,0.7419748306274414,,nllb,eu,eu,en,EtiketaErregistroa
relation,eu,recordedIn,recorded In,Erregistratutako,grabatu da hemen:,erregistratuta In,0.9,0.0,0.0,0.4706,0,0,0,erregistratuta In,erregistratuta In,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,0.6387267112731934,0.7473677396774292,salamandra,en,eu,fi,ErregistratutaIn
relation,eu,rector,rector,Zuzendaria.,errektorea,erretore,0.9,0.0,0.2105,0.0,0,0,0,Zuzendaria.,Zuzendaria.,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.709963321685791,,0.6536352634429932,nllb,eu,en,fr,Zuzendaria.
relation,eu,region,region,lurraldea,eskualdea,eskualdea,0.9,0.6667,0.6667,1.0,0,0,1,eskualdea,eskualdea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6603506803512573,0.5937261581420898,0.5937261581420898,madlad,eu,eu,eu,Eskualdea
relation,eu,regionServed,region Served,Eremu zerbitzatua,zerbitzatutako eskualdea,Zerbitzatutako eskualdea,0.9,0.5366,0.5366,1.0,0,0,1,Zerbitzatutako eskualdea,Zerbitzatutako eskualdea,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5457382202148438,0.5504181385040283,0.5591535568237305,salamandra,eu,eu,eu,ZerbitzatutakoEskualdea
relation,eu,related,related,lotuta,erlazionatua,erlazionatuta,0.9,0.0,0.0,0.96,0,0,1,erlazionatuta,erlazionatuta,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,0.5782852172851562,0.6090466976165771,salamandra,en,it,it,Erlazionatuta
relation,eu,relatedMeanOfTransportation,related Mean Of Transportation,lotutako garraio bitartekoak,Garraiobide erlazionatua,erlazionatutako garraiobidearen esanahia,0.9,0.4231,0.6471,0.5312,0,0,0,erlazionatutako garraiobidearen esanahia,erlazionatutako garraiobidearen esanahia,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5170012712478638,0.5640362501144409,0.6623039245605469,salamandra,it,it,eu,ErlazionatutakoGarraiobidearenEsanahia
relation,eu,releaseDate,release Date,Ateratzeko eguna,argitaratze-data,release Date,0.9,0.5,0.0,0.0,0,0,0,Ateratzeko eguna,Ateratzeko eguna,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6153864860534668,0.5768977403640747,,nllb,eu,eu,en,AteratzekoEguna
relation,eu,religion,religion,Erlijioa,erlijioa,erlijioa,0.9,1.0,1.0,1.0,1,1,1,Erlijioa,Erlijioa,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5409668684005737,0.5001554489135742,0.5001554489135742,nllb,hr,hr,hr,Erlijioa
relation,eu,representative,representative,ordezkari,ordezkaria,ordezkaria,0.9,0.9474,0.9474,1.0,1,1,1,ordezkari,ordezkari,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7099716663360596,0.6837915778160095,0.6837915778160095,nllb,nl,nl,nl,Ordezkari
relation,eu,residence,residence,bizilekua,bizilekua,egoitza,0.9,0.0,0.0,0.0,0,0,0,egoitza,egoitza,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,,0.6925687789916992,salamandra,en,en,eu,Egoitza
relation,eu,revenue,revenue,Diru-sarrerak,diru-sarrerak,sarrerak,0.9,0.0,0.0,0.0,0,0,0,Diru-sarrerak,Diru-sarrerak,mt_vote,2026-03-05T14:10:46,,,,,en,en,en,Diru-sarrerak
relation,eu,ribbonAward,ribbon Award,Zinta saria,zinta saria,ribbon Award,0.9,0.0,0.0,0.0,0,0,0,Zinta saria,Zinta saria,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5235275030136108,,,nllb,de,en,en,ZintaSaria
relation,eu,river,river,ibaia,ibaia,ibarra,0.9,0.0,0.0,0.0,0,0,0,ibaia,ibaia,mt_vote,2026-03-05T14:10:47,,,,,en,en,en,Ibaia
relation,eu,rocketStages,rocket Stages,Kohetearen faseak.,Suziriaren faseak,rocket Stages,0.9,0.6286,0.3226,0.2667,0,0,0,rocket Stages,rocket Stages,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6525963544845581,0.590660572052002,1.0000001192092896,salamandra,sv,eu,da,RocketStages
relation,eu,rotationPeriod,rotation Period,Errotazio aldian,biratze-periodoa,errotazio aldia,0.9,0.3125,0.9677,0.3871,0,1,0,errotazio aldia,errotazio aldia,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6086918115615845,0.6721601486206055,0.680762529373169,salamandra,it,eu,it,ErrotazioAldia
relation,eu,runtime,runtime,martxan jartzeko denbora,exekuzio-denbora,runtime,0.9,0.55,0.129,0.087,0,0,0,runtime,runtime,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.6915407180786133,0.5219513773918152,0.9999999403953552,salamandra,eu,eu,de,Runtime
relation,eu,runwayLength,runway Length,Pistaren luzera,pistaren luzera,pista Luzera,0.9,1.0,0.8889,0.8889,1,0,0,pistaren luzera,pistaren luzera,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5906848907470703,0.6239473819732666,0.5271116495132446,madlad,eu,eu,eu,PistarenLuzera
relation,eu,runwayName,runway Name,Ibilbidearen izena,pistaren izena,pista Izena,0.9,0.6875,0.5517,0.88,0,0,0,pistaren izena,pistaren izena,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5565886497497559,0.5995591282844543,0.5319385528564453,madlad,eu,eu,eu,PistarenIzena
relation,eu,runwaySurfaceType,runway Surface Type,Ibilbidearen gainazalaren mota,pistaren gainazal mota,pista-gainazalaren mota,0.9,0.7308,0.717,0.8,0,0,0,pista-gainazalaren mota,pista-gainazalaren mota,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5035057067871094,0.5228546261787415,0.5718681812286377,salamandra,eu,eu,eu,Pista-gainazalarenMota
relation,eu,saint,saint,santu bat,saint,saint,0.9,0.0,0.0,0.0,0,0,0,santu bat,santu bat,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7826944589614868,,,nllb,eu,en,en,SantuBat
relation,eu,season,season,Sasoia,denboraldia,denboraldia,0.9,0.3529,0.3529,1.0,0,0,1,denboraldia,denboraldia,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5695022344589233,0.8312095403671265,0.8312095403671265,madlad,fr,eu,eu,Denboraldia
relation,eu,selectedByNasa,selected By Nasa,NASAk aukeratua,Nasak hautatuta,Nasa-k hautatua,0.9,0.8,0.8,0.9333,0,0,1,Nasa-k hautatua,Nasa-k hautatua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8298373818397522,0.5902981758117676,0.7885329723358154,salamandra,eu,eu,eu,Nasa-kHautatua
relation,eu,senators,senators,Senatariak.,Senatariak,senatariak,0.9,0.0,0.0,0.0,0,0,0,senatariak,senatariak,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,,,0.8287093043327332,salamandra,en,en,sv,Senatariak
relation,eu,series,series,serieak,seriea,serie,0.9,0.0,0.0,0.0,0,0,0,serieak,serieak,mt_vote,2026-03-05T14:10:50,,,,,en,en,en,Serieak
relation,eu,served,served,zerbitzatua,zerbitzatua,Zerbitzatu,0.9,1.0,0.9524,0.9524,1,1,1,Zerbitzatu,Zerbitzatu,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.5406609773635864,0.5406609773635864,0.5437474250793457,salamandra,eu,eu,eu,Zerbitzatu
relation,eu,servedAsChiefOfTheAstronautOfficeIn,served As Chief Of The Astronaut Office In,Astronauten Bulegoko burua izan zen.,Astronauten Bulegoko burua izan zen,Astronauten Bulegoko buru gisa aritu zen,0.9,0.9859,0.8421,0.8533,1,0,0,Astronauten Bulegoko burua izan zen,Astronauten Bulegoko burua izan zen,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.7527973651885986,0.7809867858886719,0.7057590484619141,madlad,eu,eu,eu,AstronautenBulegokoBuruaIzanZen
relation,eu,service,service,zerbitzua,zerbitzua,Zerbitzua,0.9,1.0,1.0,1.0,1,1,1,Zerbitzua,Zerbitzua,mt_vote_revoted_gte_langfilter,2026-03-09T10:19:33,0.8237594962120056,0.8237594962120056,0.8469835519790649,salamandra,eu,eu,eu,Zerbitzua
